product_rk,product_name,effective_from_date,effective_to_date
1025134,Кредит наличными со страховкой,2023-03-15,2999-12-31
1740706,Автокредит,2023-03-15,2999-12-31
1914681,Ипотека,2023-03-15,2999-12-31
1785976,Ипотека,2023-03-15,2999-12-31
1609836,Кредит наличными со страховкой,2023-03-15,2999-12-31
1584306,Ипотека,2023-03-15,2999-12-31
1748309,Автокредит,2023-03-15,2999-12-31
1547840,Кредит наличными,2023-03-15,2999-12-31
1627637,Кредит наличными,2023-03-15,2999-12-31
1693548,Кредит наличными со страховкой,2023-03-15,2999-12-31
1517902,Кредит наличными,2023-03-15,2999-12-31
1485072,Кредит наличными со страховкой,2023-03-15,2999-12-31
1097583,Кредит наличными,2023-03-15,2999-12-31
1024130,Ипотека,2023-03-15,2999-12-31
1197283,Кредит наличными со страховкой,2023-03-15,2999-12-31
1431709,Кредит наличными со страховкой,2023-03-15,2999-12-31
1365855,Кредит наличными со страховкой,2023-03-15,2999-12-31
1347191,Кредит наличными,2023-03-15,2999-12-31
1507647,Кредит наличными со страховкой,2023-03-15,2999-12-31
1696645,Кредит наличными,2023-03-15,2999-12-31
1941218,Кредит наличными,2023-03-15,2999-12-31
1494568,Автокредит,2023-03-15,2999-12-31
1416891,Автокредит,2023-03-15,2999-12-31
1787890,Ипотека,2023-03-15,2999-12-31
1948449,Автокредит,2023-03-15,2999-12-31
1467245,Ипотека,2023-03-15,2999-12-31
1699676,Кредит наличными,2023-03-15,2999-12-31
1640392,Кредит наличными со страховкой,2023-03-15,2999-12-31
1549804,Ипотека,2023-03-15,2999-12-31
1707526,Автокредит,2023-03-15,2999-12-31
1323791,Автокредит,2023-03-15,2999-12-31
1471090,Автокредит,2023-03-15,2999-12-31
1963588,Автокредит,2023-03-15,2999-12-31
1408028,Ипотека,2023-03-15,2999-12-31
1226499,Ипотека,2023-03-15,2999-12-31
1904357,Автокредит,2023-03-15,2999-12-31
1190205,Кредит наличными со страховкой,2023-03-15,2999-12-31
1514435,Ипотека,2023-03-15,2999-12-31
1739467,Кредит наличными со страховкой,2023-03-15,2999-12-31
1811839,Кредит наличными со страховкой,2023-03-15,2999-12-31
1714525,Автокредит,2023-03-15,2999-12-31
1721877,Ипотека,2023-03-15,2999-12-31
1136406,Ипотека,2023-03-15,2999-12-31
1288637,Ипотека,2023-03-15,2999-12-31
1374598,Кредит наличными,2023-03-15,2999-12-31
1927535,Ипотека,2023-03-15,2999-12-31
1105321,Автокредит,2023-03-15,2999-12-31
1094577,Кредит наличными со страховкой,2023-03-15,2999-12-31
1929308,Автокредит,2023-03-15,2999-12-31
1751342,Ипотека,2023-03-15,2999-12-31
1710442,Кредит наличными со страховкой,2023-03-15,2999-12-31
1102534,Ипотека,2023-03-15,2999-12-31
1870546,Кредит наличными со страховкой,2023-03-15,2999-12-31
1290876,Кредит наличными со страховкой,2023-03-15,2999-12-31
1101430,Кредит наличными со страховкой,2023-03-15,2999-12-31
1986835,Автокредит,2023-03-15,2999-12-31
1854048,Ипотека,2023-03-15,2999-12-31
1780195,Автокредит,2023-03-15,2999-12-31
1167084,Автокредит,2023-03-15,2999-12-31
1581422,Кредит наличными со страховкой,2023-03-15,2999-12-31
1997256,Ипотека,2023-03-15,2999-12-31
1600156,Кредит наличными со страховкой,2023-03-15,2999-12-31
1291473,Автокредит,2023-03-15,2999-12-31
1510388,Кредит наличными со страховкой,2023-03-15,2999-12-31
1320076,Автокредит,2023-03-15,2999-12-31
1221921,Автокредит,2023-03-15,2999-12-31
1855515,Кредит наличными,2023-03-15,2999-12-31
1184353,Кредит наличными со страховкой,2023-03-15,2999-12-31
1503361,Кредит наличными со страховкой,2023-03-15,2999-12-31
1582597,Кредит наличными со страховкой,2023-03-15,2999-12-31
1628595,Кредит наличными со страховкой,2023-03-15,2999-12-31
1782179,Ипотека,2023-03-15,2999-12-31
1378209,Кредит наличными со страховкой,2023-03-15,2999-12-31
1903386,Кредит наличными,2023-03-15,2999-12-31
1772397,Кредит наличными,2023-03-15,2999-12-31
1709972,Ипотека,2023-03-15,2999-12-31
1839668,Кредит наличными,2023-03-15,2999-12-31
1921957,Кредит наличными,2023-03-15,2999-12-31
1562412,Ипотека,2023-03-15,2999-12-31
1224683,Кредит наличными со страховкой,2023-03-15,2999-12-31
1622752,Автокредит,2023-03-15,2999-12-31
1674136,Кредит наличными,2023-03-15,2999-12-31
1369026,Кредит наличными со страховкой,2023-03-15,2999-12-31
1615277,Кредит наличными со страховкой,2023-03-15,2999-12-31
1503543,Автокредит,2023-03-15,2999-12-31
1576259,Ипотека,2023-03-15,2999-12-31
1480579,Кредит наличными со страховкой,2023-03-15,2999-12-31
1526905,Кредит наличными,2023-03-15,2999-12-31
1776114,Ипотека,2023-03-15,2999-12-31
1200125,Ипотека,2023-03-15,2999-12-31
1842250,Автокредит,2023-03-15,2999-12-31
1836906,Кредит наличными со страховкой,2023-03-15,2999-12-31
1836097,Кредит наличными,2023-03-15,2999-12-31
1994065,Кредит наличными,2023-03-15,2999-12-31
1850803,Ипотека,2023-03-15,2999-12-31
1874010,Ипотека,2023-03-15,2999-12-31
1111734,Автокредит,2023-03-15,2999-12-31
1764403,Кредит наличными со страховкой,2023-03-15,2999-12-31
1557520,Автокредит,2023-03-15,2999-12-31
1194722,Автокредит,2023-03-15,2999-12-31
1666282,Кредит наличными,2023-03-15,2999-12-31
1021512,Ипотека,2023-03-15,2999-12-31
1653058,Кредит наличными со страховкой,2023-03-15,2999-12-31
1667008,Ипотека,2023-03-15,2999-12-31
1521333,Автокредит,2023-03-15,2999-12-31
1432540,Ипотека,2023-03-15,2999-12-31
1246924,Кредит наличными,2023-03-15,2999-12-31
1940002,Ипотека,2023-03-15,2999-12-31
1272493,Автокредит,2023-03-15,2999-12-31
1808097,Ипотека,2023-03-15,2999-12-31
1371640,Кредит наличными,2023-03-15,2999-12-31
1081181,Автокредит,2023-03-15,2999-12-31
1387204,Ипотека,2023-03-15,2999-12-31
1415904,Ипотека,2023-03-15,2999-12-31
1481595,Кредит наличными,2023-03-15,2999-12-31
1766034,Автокредит,2023-03-15,2999-12-31
1519222,Кредит наличными,2023-03-15,2999-12-31
1498323,Кредит наличными,2023-03-15,2999-12-31
1194214,Кредит наличными со страховкой,2023-03-15,2999-12-31
1579092,Ипотека,2023-03-15,2999-12-31
1752779,Ипотека,2023-03-15,2999-12-31
1021026,Ипотека,2023-03-15,2999-12-31
1251841,Автокредит,2023-03-15,2999-12-31
1005119,Кредит наличными,2023-03-15,2999-12-31
1873366,Кредит наличными,2023-03-15,2999-12-31
1663837,Автокредит,2023-03-15,2999-12-31
1931504,Ипотека,2023-03-15,2999-12-31
1028843,Автокредит,2023-03-15,2999-12-31
1627413,Автокредит,2023-03-15,2999-12-31
1564151,Кредит наличными со страховкой,2023-03-15,2999-12-31
1715852,Кредит наличными со страховкой,2023-03-15,2999-12-31
1738416,Кредит наличными,2023-03-15,2999-12-31
1625687,Автокредит,2023-03-15,2999-12-31
1304030,Автокредит,2023-03-15,2999-12-31
1619481,Кредит наличными со страховкой,2023-03-15,2999-12-31
1779635,Кредит наличными,2023-03-15,2999-12-31
1965159,Ипотека,2023-03-15,2999-12-31
1771418,Автокредит,2023-03-15,2999-12-31
1029205,Кредит наличными со страховкой,2023-03-15,2999-12-31
1384084,Ипотека,2023-03-15,2999-12-31
1865188,Кредит наличными со страховкой,2023-03-15,2999-12-31
1173420,Кредит наличными со страховкой,2023-03-15,2999-12-31
1302490,Ипотека,2023-03-15,2999-12-31
1447579,Кредит наличными со страховкой,2023-03-15,2999-12-31
1277304,Ипотека,2023-03-15,2999-12-31
1126543,Автокредит,2023-03-15,2999-12-31
1109799,Кредит наличными со страховкой,2023-03-15,2999-12-31
1444607,Ипотека,2023-03-15,2999-12-31
1161506,Ипотека,2023-03-15,2999-12-31
1435774,Кредит наличными,2023-03-15,2999-12-31
1853680,Кредит наличными со страховкой,2023-03-15,2999-12-31
1524345,Кредит наличными,2023-03-15,2999-12-31
1890940,Кредит наличными,2023-03-15,2999-12-31
1449907,Автокредит,2023-03-15,2999-12-31
1908736,Автокредит,2023-03-15,2999-12-31
1138045,Кредит наличными,2023-03-15,2999-12-31
1886612,Автокредит,2023-03-15,2999-12-31
1940901,Кредит наличными со страховкой,2023-03-15,2999-12-31
1570661,Автокредит,2023-03-15,2999-12-31
1648207,Кредит наличными со страховкой,2023-03-15,2999-12-31
1341929,Кредит наличными,2023-03-15,2999-12-31
1556905,Ипотека,2023-03-15,2999-12-31
1410364,Автокредит,2023-03-15,2999-12-31
1643064,Кредит наличными со страховкой,2023-03-15,2999-12-31
1836005,Автокредит,2023-03-15,2999-12-31
1258375,Кредит наличными,2023-03-15,2999-12-31
1751063,Кредит наличными,2023-03-15,2999-12-31
1280632,Автокредит,2023-03-15,2999-12-31
1650515,Кредит наличными,2023-03-15,2999-12-31
1160767,Автокредит,2023-03-15,2999-12-31
1299688,Кредит наличными,2023-03-15,2999-12-31
1314798,Кредит наличными со страховкой,2023-03-15,2999-12-31
1219140,Автокредит,2023-03-15,2999-12-31
1631345,Кредит наличными,2023-03-15,2999-12-31
1782506,Кредит наличными,2023-03-15,2999-12-31
1074288,Ипотека,2023-03-15,2999-12-31
1979096,Автокредит,2023-03-15,2999-12-31
1177761,Кредит наличными,2023-03-15,2999-12-31
1512546,Ипотека,2023-03-15,2999-12-31
1808095,Ипотека,2023-03-15,2999-12-31
1357143,Кредит наличными со страховкой,2023-03-15,2999-12-31
1628602,Ипотека,2023-03-15,2999-12-31
1521863,Автокредит,2023-03-15,2999-12-31
1223856,Кредит наличными,2023-03-15,2999-12-31
1564346,Ипотека,2023-03-15,2999-12-31
1202224,Ипотека,2023-03-15,2999-12-31
1541465,Кредит наличными,2023-03-15,2999-12-31
1748104,Кредит наличными со страховкой,2023-03-15,2999-12-31
1487832,Автокредит,2023-03-15,2999-12-31
