deal_rk,deal_num,deal_name,deal_sum,client_rk,account_rk,agreement_rk,deal_start_date,department_rk,product_rk,deal_type_cd,effective_from_date,effective_to_date
3141615,473-535-300-985-836,Ипотека,2323010,194697,3780881,985549,2020-09-26,53,1021026,6,2023-03-15,2999-12-31
5645237,115-271-703-325-935,Автокредит,1484419,153321,3194794,688427,2021-03-25,56,1251841,2,2023-03-15,2999-12-31
4147151,157-611-794-872-310,Кредит наличными,4051320,179344,3272585,957989,2020-09-26,40,1005119,1,2023-03-15,2999-12-31
5239107,238-585-865-770-567,Кредит наличными,1626611,398764,3918662,707707,2020-03-30,78,1873366,2,2023-03-15,2999-12-31
7716500,892-177-744-939-584,Автокредит,4419393,369592,3390694,902711,2021-03-25,56,1663837,5,2023-03-15,2999-12-31
2667044,290-110-329-596-776,Ипотека,2777425,172638,3714161,644467,2021-03-25,98,1931504,3,2023-03-15,2999-12-31
3845498,799-757-441-656-855,Автокредит,4736209,262780,3544158,527105,2020-03-30,53,1028843,6,2023-03-15,2999-12-31
6142862,711-954-400-901-172,Автокредит,4188425,393597,3110753,547357,2021-09-21,12,1627413,8,2023-03-15,2999-12-31
4097858,953-608-445-319-500,Кредит наличными со страховкой,2242543,433637,3402306,930069,2020-03-30,96,1564151,1,2023-03-15,2999-12-31
8707955,972-249-649-213-469,Кредит наличными со страховкой,3158722,459204,3575526,945254,2022-03-20,18,1715852,4,2023-03-15,2999-12-31
5708480,387-309-431-453-961,Кредит наличными,993504,455793,3541772,793299,2021-09-21,128,1738416,2,2023-03-15,2999-12-31
3818297,830-678-602-191-500,Автокредит,2460805,478953,3122289,635803,2020-09-26,39,1625687,6,2023-03-15,2999-12-31
4193289,592-269-316-469-384,Автокредит,2551225,296512,3450332,975271,2020-03-30,116,1304030,1,2023-03-15,2999-12-31
3043060,720-988-612-564-227,Кредит наличными со страховкой,5398838,208764,3500423,883228,2022-03-20,13,1619481,6,2023-03-15,2999-12-31
6703932,167-821-717-440-129,Кредит наличными,3020490,279050,3365339,767480,2021-03-25,49,1779635,8,2023-03-15,2999-12-31
2214067,548-404-713-553-277,Ипотека,5606396,407383,3838694,909281,2021-09-21,53,1965159,3,2023-03-15,2999-12-31
8977818,267-885-714-362-570,Автокредит,1141073,430112,3484544,655365,2020-09-26,35,1771418,4,2023-03-15,2999-12-31
4079983,144-897-552-852-312,Кредит наличными со страховкой,2331611,228587,3302804,645147,2022-03-20,32,1029205,1,2023-03-15,2999-12-31
5449215,630-417-880-341-257,Ипотека,4167080,248982,3588999,715359,2021-09-21,106,1384084,2,2023-03-15,2999-12-31
8624700,297-236-815-405-692,Кредит наличными со страховкой,526223,329283,3217769,610209,2022-03-20,52,1865188,4,2023-03-15,2999-12-31
3647235,189-240-585-707-979,Кредит наличными со страховкой,3775646,140805,3860619,898700,2022-03-20,85,1173420,6,2023-03-15,2999-12-31
2113791,642-336-870-653-421,Ипотека,474652,498430,3458639,907924,2020-03-30,122,1302490,3,2023-03-15,2999-12-31
7957466,979-871-279-843-927,Кредит наличными со страховкой,1018469,360009,3077985,525206,2021-09-21,49,1447579,5,2023-03-15,2999-12-31
3249796,715-848-959-263-422,Ипотека,1118322,428179,3504340,953591,2020-03-30,97,1277304,6,2023-03-15,2999-12-31
3166201,488-872-501-143-817,Автокредит,840944,288141,3085836,601513,2020-09-26,50,1126543,6,2023-03-15,2999-12-31
8011885,278-507-276-895-563,Кредит наличными со страховкой,1462868,295178,3402282,628780,2020-03-30,55,1109799,4,2023-03-15,2999-12-31
7244642,495-348-509-336-162,Ипотека,5183572,220044,3249936,541545,2020-03-30,67,1444607,5,2023-03-15,2999-12-31
7488694,419-763-127-122-849,Ипотека,4490767,166593,3082514,666376,2021-03-25,115,1161506,5,2023-03-15,2999-12-31
5764121,245-627-239-591-624,Кредит наличными,4838625,377995,3510585,647527,2022-03-20,101,1435774,2,2023-03-15,2999-12-31
2981168,110-631-146-761-950,Кредит наличными со страховкой,1372530,205816,3247020,531342,2021-09-21,113,1853680,3,2023-03-15,2999-12-31
7669663,866-419-865-104-209,Кредит наличными,1723837,392406,3292982,715298,2021-03-25,95,1524345,5,2023-03-15,2999-12-31
4622228,587-994-559-327-179,Кредит наличными,2447566,389782,3179195,748809,2021-03-25,80,1890940,1,2023-03-15,2999-12-31
5028263,711-309-272-730-987,Автокредит,1378159,114780,3883439,645568,2020-09-26,44,1449907,2,2023-03-15,2999-12-31
3250824,601-921-640-487-533,Автокредит,503567,332924,3606084,791803,2021-03-25,12,1908736,6,2023-03-15,2999-12-31
5240709,431-340-672-466-789,Кредит наличными,2794419,177700,3487405,766162,2022-03-20,40,1138045,2,2023-03-15,2999-12-31
3192657,742-406-572-793-352,Автокредит,792079,192878,3996164,895035,2020-09-26,94,1886612,6,2023-03-15,2999-12-31
3090774,797-491-702-508-605,Кредит наличными со страховкой,830976,187005,3434325,628029,2020-03-30,74,1940901,6,2023-03-15,2999-12-31
6208234,729-142-806-179-920,Автокредит,5504180,493403,3637017,664480,2020-03-30,48,1570661,8,2023-03-15,2999-12-31
2861863,922-612-282-213-782,Кредит наличными со страховкой,671792,213733,3062492,744994,2020-09-26,108,1648207,3,2023-03-15,2999-12-31
3924705,895-651-991-224-552,Кредит наличными,3212542,160265,3352478,893576,2020-09-26,129,1341929,6,2023-03-15,2999-12-31
4211605,888-170-336-460-396,Ипотека,2704121,435136,3990130,987627,2022-03-20,34,1556905,1,2023-03-15,2999-12-31
4743863,934-995-955-639-548,Автокредит,5161517,237971,3347513,694710,2021-03-25,73,1410364,1,2023-03-15,2999-12-31
4250360,569-102-575-804-515,Кредит наличными со страховкой,3875148,333500,3943311,639474,2020-09-26,32,1643064,1,2023-03-15,2999-12-31
7177756,106-118-166-181-315,Автокредит,2539058,267663,3987008,705223,2020-03-30,116,1836005,5,2023-03-15,2999-12-31
7050545,989-192-808-179-556,Кредит наличными,1145087,241399,3360582,597132,2021-09-21,14,1258375,5,2023-03-15,2999-12-31
7725203,850-549-309-790-731,Кредит наличными,1277194,294772,3584249,502988,2020-09-26,10,1751063,5,2023-03-15,2999-12-31
6924786,820-736-707-204-346,Автокредит,4702087,314106,3722428,594237,2021-09-21,106,1280632,8,2023-03-15,2999-12-31
5816128,888-475-440-594-535,Кредит наличными,5358137,121440,3627553,966989,2020-09-26,86,1650515,2,2023-03-15,2999-12-31
6414759,368-353-695-998-859,Автокредит,5081451,413572,3174377,929063,2021-03-25,125,1160767,8,2023-03-15,2999-12-31
6528988,273-871-451-220-245,Кредит наличными,3441556,374961,3161268,774759,2020-09-26,104,1299688,8,2023-03-15,2999-12-31
7139067,353-921-396-692-249,Кредит наличными со страховкой,4302883,389973,3179840,994608,2022-03-20,88,1314798,5,2023-03-15,2999-12-31
7727069,354-773-492-881-452,Автокредит,4075121,340177,3474976,685207,2020-03-30,55,1219140,5,2023-03-15,2999-12-31
4369023,800-229-359-255-909,Кредит наличными,1965768,338506,3503166,858138,2020-03-30,26,1631345,1,2023-03-15,2999-12-31
8695534,314-894-932-509-580,Кредит наличными,3847054,238355,3840814,525203,2021-09-21,74,1782506,4,2023-03-15,2999-12-31
8600308,793-918-313-172-714,Ипотека,3303340,464241,3270202,652457,2020-09-26,36,1074288,4,2023-03-15,2999-12-31
3174320,266-842-558-711-547,Автокредит,1809875,307023,3844117,601030,2020-03-30,85,1979096,6,2023-03-15,2999-12-31
7374336,898-247-324-357-970,Кредит наличными,4720968,431716,3769504,938430,2020-09-26,112,1177761,5,2023-03-15,2999-12-31
4762061,549-485-274-595-200,Ипотека,4465551,464243,3882285,972043,2020-03-30,25,1512546,1,2023-03-15,2999-12-31
2693904,159-475-885-864-704,Ипотека,607129,259797,3586600,890474,2020-09-26,92,1808095,3,2023-03-15,2999-12-31
2707452,432-909-260-411-996,Кредит наличными со страховкой,3630317,177581,3866467,950938,2021-09-21,93,1357143,3,2023-03-15,2999-12-31
6902400,855-953-671-286-360,Ипотека,618286,205773,3816115,929294,2022-03-20,67,1628602,8,2023-03-15,2999-12-31
4088303,772-422-962-544-639,Автокредит,1308634,374065,3183272,607984,2022-03-20,46,1521863,1,2023-03-15,2999-12-31
7196860,808-227-203-730-732,Кредит наличными,626486,182797,3642511,729806,2022-03-20,91,1223856,5,2023-03-15,2999-12-31
5430354,371-535-334-106-657,Ипотека,2392222,484140,3697270,781888,2020-03-30,41,1564346,2,2023-03-15,2999-12-31
5187210,145-653-574-188-406,Ипотека,4473173,291576,3632546,709338,2020-09-26,68,1202224,2,2023-03-15,2999-12-31
8952683,641-653-329-312-253,Кредит наличными,1936135,255650,3678504,531594,2022-03-20,74,1541465,4,2023-03-15,2999-12-31
8764105,781-519-195-391-308,Кредит наличными со страховкой,5677219,104363,3097849,755789,2021-09-21,77,1748104,4,2023-03-15,2999-12-31
8362753,171-276-341-976-445,Автокредит,3505036,398461,3999629,620674,2021-09-21,121,1487832,4,2023-03-15,2999-12-31
8245934,245-747-125-668-431,Кредит наличными со страховкой,1624867,108064,3588533,604861,2021-03-25,52,1411645,4,2023-03-15,2999-12-31
5834357,452-106-573-365-248,Автокредит,4054467,491833,3910231,961659,2020-09-26,78,1323265,2,2023-03-15,2999-12-31
7969162,764-661-809-518-517,Кредит наличными,2062167,472605,3886436,771790,2020-09-26,112,1682885,5,2023-03-15,2999-12-31
6320209,807-829-654-607-403,Автокредит,4473919,153583,3470943,561731,2020-09-26,67,1740293,8,2023-03-15,2999-12-31
8525445,689-643-157-375-975,Кредит наличными,3122574,295322,3162408,967522,2022-03-20,115,1456371,4,2023-03-15,2999-12-31
5008017,443-896-166-116-303,Кредит наличными,4763631,209743,3915916,953774,2022-03-20,110,1418497,2,2023-03-15,2999-12-31
7175619,116-168-157-616-115,Кредит наличными со страховкой,1294957,373769,3028321,893371,2021-09-21,44,1398014,5,2023-03-15,2999-12-31
6533859,511-909-202-398-721,Кредит наличными,523178,210484,3241063,632722,2022-03-20,61,1407280,8,2023-03-15,2999-12-31
3743073,269-298-425-743-655,Кредит наличными со страховкой,1352674,201284,3238653,649871,2020-03-30,20,1684751,6,2023-03-15,2999-12-31
7398688,209-263-561-526-997,Кредит наличными со страховкой,4606122,447617,3095974,830957,2021-09-21,55,1722856,5,2023-03-15,2999-12-31
7123572,411-584-658-817-330,Кредит наличными со страховкой,2692247,277133,3986019,548294,2022-03-20,81,1551468,5,2023-03-15,2999-12-31
8740806,843-648-382-649-978,Ипотека,4523968,363193,3897170,804061,2020-09-26,59,1379196,4,2023-03-15,2999-12-31
3592374,955-128-232-440-769,Кредит наличными,582959,134117,3116202,750160,2020-09-26,88,1053834,6,2023-03-15,2999-12-31
7596348,753-251-439-565-276,Ипотека,1042288,363341,3065265,629051,2020-09-26,62,1125599,5,2023-03-15,2999-12-31
8207977,959-758-621-130-422,Ипотека,1207749,453140,3480085,519633,2020-09-26,95,1024593,4,2023-03-15,2999-12-31
7114709,597-950-276-328-400,Кредит наличными,2679777,345130,3386283,773011,2020-09-26,102,1179296,5,2023-03-15,2999-12-31
4757379,163-250-471-603-266,Ипотека,4925261,290188,3491329,770306,2022-03-20,93,1349954,1,2023-03-15,2999-12-31
3578865,861-641-592-129-241,Кредит наличными,4788991,457745,3687539,962886,2021-09-21,30,1922115,6,2023-03-15,2999-12-31
3012309,594-169-424-471-291,Ипотека,3380621,132303,3227112,583567,2022-03-20,80,1828197,6,2023-03-15,2999-12-31
4064563,115-346-860-128-475,Кредит наличными,4971351,337817,3170941,810051,2022-03-20,79,1121295,1,2023-03-15,2999-12-31
6613165,819-393-160-884-892,Автокредит,3380484,194385,3970357,880036,2020-03-30,90,1604389,8,2023-03-15,2999-12-31
7943048,629-322-494-582-897,Автокредит,1368558,440178,3558921,901290,2020-03-30,115,1094717,5,2023-03-15,2999-12-31
7630862,637-631-939-897-326,Кредит наличными со страховкой,4238731,102498,3843304,779781,2020-09-26,59,1276982,5,2023-03-15,2999-12-31
4148887,174-884-405-103-685,Автокредит,1940931,398331,3010960,896307,2021-03-25,42,1173659,1,2023-03-15,2999-12-31
7024142,173-641-417-119-386,Автокредит,2235988,451390,3651753,729278,2021-03-25,118,1332792,5,2023-03-15,2999-12-31
7706918,532-575-841-275-359,Автокредит,2071314,246721,3674175,691370,2022-03-20,105,1289147,5,2023-03-15,2999-12-31
5726237,678-154-661-630-405,Ипотека,699048,473810,3709043,991180,2022-03-20,110,1516360,2,2023-03-15,2999-12-31
4237022,262-562-168-927-982,Кредит наличными со страховкой,4235456,223587,3894790,877093,2022-03-20,51,1958076,1,2023-03-15,2999-12-31
8389153,774-303-880-665-433,Автокредит,4249932,467965,3461600,628116,2021-09-21,108,1446479,4,2023-03-15,2999-12-31
3964227,453-192-821-291-835,Ипотека,1175045,468131,3986115,532467,2020-03-30,30,1867348,6,2023-03-15,2999-12-31
2423440,966-796-929-356-275,Ипотека,3011315,318573,3551440,722800,2022-03-20,76,1644574,3,2023-03-15,2999-12-31
8398271,931-751-332-315-234,Кредит наличными со страховкой,3613293,216187,3588396,702414,2021-09-21,100,1742257,4,2023-03-15,2999-12-31
7748518,487-248-369-151-392,Автокредит,2721609,420527,3445473,531942,2020-09-26,110,1229369,5,2023-03-15,2999-12-31
8723540,610-277-549-482-559,Автокредит,1129491,118334,3150015,898687,2021-09-21,125,1297594,4,2023-03-15,2999-12-31
5344134,375-555-361-653-378,Автокредит,5405062,202930,3207235,800027,2022-03-20,57,1087238,2,2023-03-15,2999-12-31
8351204,190-340-758-814-726,Автокредит,2511508,282787,3976981,501980,2020-09-26,102,1108897,4,2023-03-15,2999-12-31
3808513,731-382-339-431-112,Автокредит,3821029,399929,3567249,951182,2021-09-21,122,1871934,6,2023-03-15,2999-12-31
5117447,787-566-365-635-192,Автокредит,1537105,336755,3165905,755872,2021-09-21,58,1438264,2,2023-03-15,2999-12-31
6519819,714-580-744-392-995,Автокредит,3227513,350574,3423522,811940,2022-03-20,115,1004619,8,2023-03-15,2999-12-31
5872785,507-123-983-526-829,Кредит наличными,3216078,186303,3444433,923536,2021-03-25,77,1563899,2,2023-03-15,2999-12-31
2267561,857-302-857-987-436,Автокредит,5371682,204143,3774493,977405,2020-03-30,47,1431563,3,2023-03-15,2999-12-31
2472713,330-633-620-714-650,Кредит наличными,2958677,439974,3518092,979888,2022-03-20,86,1947418,3,2023-03-15,2999-12-31
5105313,345-135-991-669-434,Автокредит,1222168,492978,3152124,691491,2022-03-20,82,1709138,2,2023-03-15,2999-12-31
3706304,469-768-465-814-464,Ипотека,5114198,169804,3487512,718794,2022-03-20,73,1826200,6,2023-03-15,2999-12-31
6483192,173-972-496-489-879,Ипотека,4579624,383493,3397434,754803,2020-09-26,112,1530840,8,2023-03-15,2999-12-31
3307063,359-312-560-158-536,Кредит наличными,2822424,378767,3553736,658093,2021-03-25,24,1922296,6,2023-03-15,2999-12-31
3267923,292-945-370-670-897,Ипотека,4653210,196243,3508185,544078,2021-03-25,65,1708110,6,2023-03-15,2999-12-31
5509556,671-144-748-659-530,Кредит наличными со страховкой,5656092,170167,3970461,647417,2020-03-30,129,1420252,2,2023-03-15,2999-12-31
7667474,204-304-779-765-489,Автокредит,3865763,428968,3700057,845262,2022-03-20,91,1558653,5,2023-03-15,2999-12-31
5574040,320-239-796-330-740,Кредит наличными со страховкой,988469,207351,3756602,653691,2020-09-26,44,1127582,2,2023-03-15,2999-12-31
